htid,author,title,year,authgender,female_category,intl_intensity
mdp.39015031234977,"Hollis, Christopher,","Fossett's memory, | $c: by Christopher Hollis.",1945,m,,143.92721695189465
mdp.39015063933264,"Lawler, O'Dermid W.",East London visions,1910,u,mixed,143.8748982953305
uiuo.ark:/13960/t4vh64163,"Warden, Florence,",A prince of darkness,1885,f,mixed,143.8625140946382
inu.30000035034689,"Marcus, David.",Modern Irish stories.,1972,m,high_female,143.85417826781008
mdp.39015063276797,,Underwords : | the hidden city / | $c: edited by Maggie Hamand.,2005,u,mixed,143.83435634125536
uiuo.ark:/13960/t7kp8nj6v,"Sutherland, Alexander,",Macrimmon,1823,m,high_male,143.8298802024542
mdp.39015063581691,"Buchanan, Robert Williams,",The shadow of the sword,1876,m,mixed,143.82889437882835
uc1.$b300166,"Downes, Carl Sawyer,","Robin Redbeard; | being a fictional biography of Robert Greene, author of tales, pamphlets and plays.  Describing the varying fortunes of his life from the year 1579, when he returned, bachelor of arts from Cambridge, to his home in Norwich, till the year of his untimely death, 1592. | $c: By Carl S. Downes",1937,m,,143.81440040457676
mdp.39015007028312,L. E. L.,Romance and reality,1831,f,high_female,143.80326657695454
uiuo.ark:/13960/t8x92sn08,"Page, Hamilton.",The lady resident,1880,m,,143.79934460683322
uiuo.ark:/13960/t3rv0tn8c,"Besant, Walter,",The ten years' tenant,1881,m,,143.79084967320262
mdp.39015003699934,"Garnett, David,",A net for Venus.,1959,m,mixed,143.7695915529473
njp.32101063870081,"Marshall, Emma,","Under Salisbury spire, in the days of George Herbert;",1894,f,mixed,143.7549172923567
uiuo.ark:/13960/t5s75x520,"Braddon, M. E.",Charlotte's inheritance,1868,f,mixed,143.73680194488313
njp.32101067491678,"Libedinskiĭ, I︠U︡. (I︠U︡riĭ),","A week, | $c: by Iury Libedinsky. Translated, and with an introduction by Arthur Ransome.",1923,u,,143.72305192776355
uc1.31822038205001,"Poe, Edgar Allan,","The narrative of Arthur Gordon Pym [pseud.] of Nantucket, North America",1838,m,,143.70842057012598
uc2.ark:/13960/t8x923s6p,"Geen, Philip.",Days stolen for sport,1907,m,,143.70379179798223
mdp.39015000649551,"(Victor Sawdon), Pritchett, V. S.","Blind love, and other stories, | $c: by V. S. Pritchett.",1969,u,,143.68141192442584
mdp.39015082719371,"Simmons, Kelly.",Skylight / | $c: Kelly Simmons.,2008,f,high_male,143.64442480076238
mdp.39015065815683,"Poe, Edgar Allan,",The works of Edgar Allan Poe,1883,m,,143.63627008763956
uiuo.ark:/13960/t75t47v24,"Rhys, J.","The modern pedagogue, or, Rustic reminiscences",1868,u,,143.62619989873838
nyp.33433034411227,"Tautphoeus, Jemima Montgomery,",The initials,1868,f,mixed,143.6170456052726
njp.32101063694655,"Dickie, John Low.",Forty years of trout and salmon fishing,1921,m,high_male,143.61092733932517
njp.32101067630218,"Boyle, Frederick,",A good hater,1885,m,mixed,143.6060695191792
uiuo.ark:/13960/t97664r09,"Smith, J. F.",Stanfield Hall,1888,m,,143.6047219179749
coo.31924014412450,"Marie, de France,","Lays of Marie de France, | and other French legends. | $c: Translated with an introduction by Eugene Mason.",1959,m,high_male,143.59496954397014
nyp.33433074864947,"Glass, Andrew.",Tales and traditions of Ayrshire and Galloway,1873,m,mixed,143.59357275168364
uiuo.ark:/13960/t8rb7ph0x,,St. Clyde,1816,u,mixed,143.5928854511688
uiuo.ark:/13960/t78s5647p,"Harrison, F. Bayford.",The ideal artist;,1893,m,,143.5472110827561
uc2.ark:/13960/t3pv6bz88,"Johnstone, David Lawson.",In the land of the golden plume,1894,m,high_male,143.5297344242812
inu.30000005477298,"Weeks, John H.",Congo life and jungle stories,1910,m,high_male,143.51135190918467
nyp.33433069349615,"Kennedy, Patrick,",The banks of the Boro,1867,m,,143.49906664801992
uc1.b2806718,"Vidal, Nicole,",Emmanuel. | $c: Translated by Eric Earnshaw Smith.,1965,u,mixed,143.4777410226774
uc2.ark:/13960/t4gm86c0w,"Ainsworth, William Harrison,",Beatrice Tyldesley,1878,m,,143.4759068760152
mdp.39015046786961,"Hughes, Richard Arthur Warren,","A moment of time, | $c: by Richard Hughes.",1926,m,,143.46266710140208
uiuo.ark:/13960/t50g4bb9g,"Yonge, Charlotte M.",The two sides of the shield,1885,f,high_female,143.46045971823722
wu.89093089530,"Nieritz, Gustav,","The little drummer, or, Filial affection",1852,m,high_female,143.42058085335248
njp.32101067487007,"Walpole, Horace,",The castle of Otranto;,1811,m,mixed,143.38762454502003
uc1.$b242981,"Gibbs, Philip,","Heirs apparent: | a novel, | $c: by Philip Gibbs.",1923,m,mixed,143.37493886465808
pst.000067171248,,"Born in the 1980s : | [stories from our so called generation] / | $c: editor, Catherine Browne.",2009,u,high_female,143.36730704063814
uc2.ark:/13960/t3fx7513k,"Cournos, John,",The wall,1921,m,,143.3578827143476
njp.32101064912247,"Marryat, Frederick,",The novels of Captain Marryat,1895,m,,143.3574004524718
nyp.33433075763981,"Ward, Josephine Mary Hope-Scott,",The light behind,1903,f,,143.3147056277473
mdp.39015074239040,"Tsutsui, Yasutaka,",Hell / | $c: Yasutaka Tsutsui ; trans. by Evan Emswiler.,2007,u,high_male,143.29627660803848
inu.39000003475303,"O'Brien, Edna.",The country girls / | $c: Edna O'Brien.,1976,f,,143.28113806161087
uiuo.ark:/13960/t6ww81j60,"Spender, John Kent,",A modern Quixote,1894,f,mixed,143.275531489012
mdp.39015082729305,"McDermid, Val.",A darker domain / | $c: by Val McDermid.,2008,m,mixed,143.269261936404
uiuo.ark:/13960/t2j67qd9f,"Lyall, Edna,",To right the wrong,1894,f,high_male,143.26181095952853
mdp.39015003930743,"Godden, Rumer,",The lady and the unicorn.,1956,f,mixed,143.25083904062865
mdp.39015041913065,"Amis, Martin.",Night train / | $c: Martin Amis.,1997,m,,143.2453497925049
mdp.39015047778520,"Winter, John Strange,",A blameless woman,1895,m,high_female,143.2325802965682
uc1.32106016400241,"Kurkov, Andreĭ",Death and the penguin / | $c: Andrey Kurkov ; translated from the Russian by George Bird,2001,u,,143.21421333513473
uc1.$b245302,"Lane, Margaret,",A crown of convolvulus. | [Stories],1954,f,high_female,143.21248209843972
uc1.32106012960461,"Livesey, Margot,",Criminals : | a novel / | $c: by Margot Livesey,1996,f,,143.20745463462478
uc2.ark:/13960/t5w66cf5c,"Perrin, Alice,",The woman in the bazaar,1914,f,,143.20597793159163
uiuo.ark:/13960/t4dn4s42z,Sejanus.,Littledale,1878,u,,143.20516196997633
mdp.39015064876421,"Swann, David,",The last days of Johnny North : | stories / | $c: David Swann.,2006,m,,143.20261747830622
inu.30000118322431,"Rafy, K U .",Folk-tales of the Khasis,1920,f,high_female,143.1949838363238
mdp.39015004863927,"Borchert, Wolfgang,","The sad geraniums, and other stories. | $c: Translated by Keith Hamnett.",1973,u,mixed,143.18331333926704
uiuo.ark:/13960/t0000gm33,"Curling, Henry,",John of England,1846,m,mixed,143.17124303318505
mdp.39015038168210,,Soviet short stories 1942-1943 / | $c: [edited by Ivor Montagu and Herbert Marshall],1943,u,high_female,143.1682529440232
hvd.hwjrdq,"Smollett, T.","The miscellaneous works of Tobias Smollett, M.D",1824,m,mixed,143.135142089773
mdp.39015022685591,"Pickthall, Marmaduke William,",Pot au feu,1911,m,,143.11879712058612
uiuo.ark:/13960/t3708pg68,"Riddell, J. H.,",A struggle for fame,1883,f,,143.1118029576439
nyp.33433075766463,"Perrin, Alice,",The stronger claim,1908,f,,143.09480321556126
mdp.39015064934881,"Elphinstone, Margaret.",Light : | a novel / | $c: Margaret Elphinstone.,2006,f,high_female,143.08870381756194
mdp.39015059375868,,The New British novelist;,1830,u,high_male,143.0804695159111
mdp.39015053483007,"Maguire, Susie.",The short hello / | $c: Susie Maguire.,2000,f,,143.05850672164604
inu.30000008735916,"Ngumy, James.",Poisoned bait / | $c: James Ngumy.,1992,m,mixed,143.03593777936703
uc1.31822000443432,"Horne, Shirley",Out of the dark,1962,f,high_male,143.0117501546073
mdp.39015065764048,"Thomson, Richard,",Tales of an antiquary,1828,m,high_male,142.9966517857143
uiuo.ark:/13960/t88g93671,"Hatton, Joseph,",Under the great seal,1893,m,,142.99642508937276
mdp.39015063891330,"Kingston, William Henry Giles,",Peter the whaler;,1906,m,,142.95771612476833
nyp.33433074873179,"Langton, Lionel.",The fall of Lord Paddockslea,1901,u,mixed,142.93209820701634
uiuo.ark:/13960/t4nk40062,"Riddell, J. H.,",Berna Boyle,1884,f,,142.90936887234534
uc2.ark:/13960/t6j09zs35,"Goldring, Douglas,",It's an ill wind,1915,m,,142.89932093297904
mdp.39015030402948,"(Ivan), Nazhivin, Iv.",The dogs | $c: by Ivan Nazhivin; translated from the Russian.,1931,u,,142.896943443367
uc1.$b111157,,To the hustings : | election scenes from English fiction / | $c: H.G. Nicholas.,1956,u,high_male,142.8861847646153
nyp.33433074964762,"Banim, John,",Tales,1825,m,,142.8801880487636
wu.89067966598,,Icelandic legends / | $c: collected by Jón Arnason ; translated by George  E. J. Powell and Eiríkur Magnússon.,1995,u,,142.8671475593529
uiuo.ark:/13960/t7jq1mh4d,"Solly, Henry,",Lady Stella and her lover,1888,m,,142.82253025414752
mdp.39015019578965,"Mason, Anita,",The racket / | $c: Anita Mason.,1990,f,high_male,142.82113752835423
mdp.39015059226673,"Goetz, Rainald.",Jeff Koons / | $c: by Rainald Goetz ; translated by David Tushingham.,2004,u,high_male,142.8027418126428
mdp.39015077628017,"Gregory, Susanna,",The butcher of Smithfield / | $c: Susanna Gregory.,2008,f,,142.79619842153917
uc1.32106014490715,,The anarchist banker and other Portuguese stories / | $c: edited by Eugénio Lisboa,1997,u,high_female,142.78554745491854
uiuo.ark:/13960/t06w9wj8t,"Maughan, Janet.",The co-heiress,1866,f,high_female,142.77723807000498
uc2.ark:/13960/t0ks6mx38,"Kingston, William Henry Giles,","Ronald Morton; or, The fire-ships",1872,m,mixed,142.77291592004715
uc1.$b244741,"Lucas, E. V. (Edward Verrall),","Windfall's eve, | an entertainment.",1929,m,,142.75517487508918
mdp.39015046879600,"Warner, Alan.",The Sopranos / | $c: Alan Warner.,1998,m,,142.74616430374832
inu.39000004492240,"Akoji, Richard,",Teardrops at sunset / | $c: Richard Akoji.,1984,m,mixed,142.73738586673315
uc2.ark:/13960/t0js9zf5x,"Service, John,",The life and recollections of Doctor Duguid of Kilwinning,1887,m,,142.72044632575944
uc2.ark:/13960/t8nc6183d,"Puddicombe, Anne Adaliza (Evans),",On the wings of the wind,1903,f,,142.71730764919937
uc2.ark:/13960/t9d50n23x,"Lever, Charles James,",The Martins of Cro' Martin,1872,m,,142.71606127757974
inu.30000003137357,"Beckford, William,",Vathek,1823,m,high_male,142.71004570334375
mdp.39015055807542,"Nair, Anita.",Ladies coupé : | a novel in parts / | $c: Anita Nair.,2001,f,high_female,142.66340243408425
mdp.39015011361808,"Lewis, Wyndham,",Rotting hill.,1951,m,high_male,142.64953683478504
uiuo.ark:/13960/t18k7zd3g,"Wilks, John,","The Tory baronet, or Tories, Whigs, and Radicals",1841,m,mixed,142.63919725140468
uiuo.ark:/13960/t6ww7r82s,"Ouida,",Tricotrin,1869,f,,142.61733517120905
nyp.33433074869425,"Ireland, W. H.","Effusions of love from Chatelar to Mary, queen of Scotland",1805,u,high_female,142.59910637893336
uc1.b3475464,"Gallacher, Tom.",Survivor / | $c: Tom Gallacher.,1985,m,mixed,142.59802188024042
uiuo.ark:/13960/t8mc9d00r,"Harwood, John Berwick.",Plain John Orpington,1866,m,,142.58272768679325
uc1.32106018777273,"Mason, Simon,",Lives of the dog-stranglers / | $c: Simon Mason,1998,m,,142.5488785718956
mdp.39015047749257,"Duke, Madelaine.",It's a vet's life,1961,f,,142.51211352965004
njp.32101067172971,"Scott, Walter,",Novels and tales of the author of Waverley,1819,m,,142.4880607531512
mdp.39015010915620,"Christopher, John,",The death of grass.,1958,m,,142.48338717403857
uiuo.ark:/13960/t0ns18d6k,"Lymburner, A. L.",The fall of the Nan Soung;,1846,u,,142.47978868166174
uiuo.ark:/13960/t8df78b8h,"Smith, Caroline Mary.",Magdalen Havering: being chapters in the history of a family,1861,f,high_female,142.47459489151328
nyp.33433076087901,"Irving, Washington,",Tales of a traveller,1824,m,,142.45772866462525
uc1.b3634960,"Weiss, Peter,",Leavetaking [and] Vanishing point; | $c: translated by Christopher Levenson.,1966,m,,142.45636727523794
uc1.32106013640393,"Freud, Esther",Gaglow / | $c: Esther Freud,1997,f,high_female,142.43999715120006
mdp.39015008975206,"Boyd, William,",A good man in Africa / | $c: by William Boyd.,1981,m,,142.43833324540844
mdp.39015028020710,"Guli͡ashki, Andreĭ.",The Zakhov mission; | $c: translated by Maurice Michael.,1968,u,mixed,142.4366157060108
mdp.39015063006624,"(Audrey Lillian), Barker, A. L.",Apology for a hero.,1950,u,high_male,142.4172826381297
uc1.$b105801,"Tomlinson, H. M. (Henry Major),","Morning light, | the islanders in the days of oak and hemp | $c: [by] H. M. Tomlinson ...",1946,m,,142.40263895523324
uc1.$b115484,"Rand, James S.",Run for the trees by James S. Rand.,1966,m,high_male,142.36016178148188
inu.32000007509732,"Malgonkar, Manohar,","Combat of shadows, | a novel.",1962,m,high_male,142.35373736902287
mdp.39015038896026,"Barne, Kitty,",Elizabeth Fry; | $c: illustrated by Ruth Gervis.,1953,f,high_female,142.35078079403263
uiuo.ark:/13960/t5j96q80s,"Middlemass, Jean.",Sackcloth and broadcloth,1881,f,,142.32849416453175
inu.30000053405951,"Davidow, Shelley,",To have and to hold / | $c: Shelley Davidow.,1998,f,high_female,142.32086135060433
mdp.39015012091016,"Lermontov, Mikhail I͡Urʹevich,",The heart of a Russian,1912,u,high_female,142.31008072862767
mdp.39015011585638,"Lamming, George,",Season of adventure.,1960,m,mixed,142.28833846304167
dul1.ark:/13960/t3708t61x,"Levy, Amy,",Reuben Sachs;,1888,f,,142.26678409321863
uiuo.ark:/13960/t4wh35c1r,"Parker, Emma,",The guerrilla chief,1815,f,high_female,142.26348695294075
uc1.b3933679,"Nazhivin, Iv. (Ivan),",The dogs. | $c: Translated from the Russian.,1931,m,,142.24366880632354
uc1.32106008206812,,One half of the sky : | selection from contemporary women writers of China / | $c: translated by R.A. Roberts and Angela Knox / | with an introduction by Frances Wood.,1987,u,high_female,142.22222222222226
inu.32000004496024,"Gore,","Mrs. Armytage, or Female domination",1836,f,high_female,142.18290250597366
uc2.ark:/13960/t00z72q67,"Adams, Arthur Henry,",Grocer Greatheart;,1915,m,,142.17229872632424
mdp.39015020125202,"Graham, Stephen,","Under-London, | $c: by Stephen Graham.",1923,m,mixed,142.16636975542113
uiuo.ark:/13960/t8x92ss1j,"Payn, James,",Fallen fortunes,1876,m,,142.16541861381677
uiuo.ark:/13960/t2j682w4t,"Russell, William Clark,",An ocean tragedy,1890,m,mixed,142.1270992486075
uiuo.ark:/13960/t71v6361b,"Jennings, Louis John,",The Philadelphian,1891,m,mixed,142.1075644949716
uiuo.ark:/13960/t41r72r7h,"Black, William,",The strange adventures of a phaeton,1872,m,mixed,142.10648071648103
uc2.ark:/13960/t81j9cd7j,,Tales from  Blackwood.,1889,u,mixed,142.1014778553697
uiuo.ark:/13960/t9d510f2w,"Dering, Edward Heneage,","Sherborne, or, The house at the four ways",1875,m,mixed,142.08741893279688
mdp.39015025886527,"Stancu, Zaharia.",Barefoot / | $c: Zaharia Stancu.,1950,u,mixed,142.0614587262476
uiuo.ark:/13960/t42r4bk68,"Marryat, Florence,",A fatal silence,1891,f,high_female,142.02502516899182
uiuo.ark:/13960/t9p27588b,"Cathcart,",Adelaide;,1833,f,high_female,142.00171086398632
mdp.39015031010583,,Short stories of the First World War. / | $c: Edited by George Bruce.,1971,u,high_male,141.9990628061855
uc2.ark:/13960/t5k93798g,"Macnamara, Rachel Swete.",The fringe of the desert,1913,f,high_female,141.97971494238448
uiuo.ark:/13960/t5n87vx0x,"Riddell, J. H.,",A struggle for fame,1883,f,,141.9737075614651
uc1.$b703852,,French stories from New Writing / | $c: selected by John Lehmann.,1947,u,,141.95931418490545
nyp.33433074970660,"Chatterton, Georgiana,",The heiress and her lovers,1863,f,,141.94464158978
hvd.32044086801982,,"English life, or Manners at home",1825,u,high_female,141.94464158977993
uc1.$b318397,"Escholier, Raymond,","Comes the blind fury, | $c: by Raymond Escholier, translated from the French by J. Lewis May.",1925,m,high_female,141.86456960300265
njp.32101068175031,"Tindal, Henrietta Euphemia,",The heirs of Blackridge Manor,1856,f,mixed,141.86300634549391
uiuo.ark:/13960/t1gj01z3b,"Braddon, M. E.",The lady's mile,1866,f,high_female,141.86023184833854
uc1.b3472546,"Target, G. W. (George William)",The patriots : | a novel / | $c: G. W. Target.,1974,m,,141.8506785190789
uiuo.ark:/13960/t8gf12d5t,"Alexander, G. G.",Doctor Victoria,1881,u,high_female,141.84881992035957
mdp.39015030715919,"Sir, Squire, John Collings,","The Grub street nights entertainments, | $c: by J.C. Squire.",1924,m,high_male,141.84834561657772
uiuo.ark:/13960/t6g16bg6q,"Cuthbertson, Catherine.","Santo Sebastiano, or, The young protector",1814,f,high_female,141.84077809798268
mdp.39015011393140,"Sedgwick, Catharine Maria,",The Linwoods;,1835,f,,141.81983208531878
mdp.39015034655129,"Rothnie, Niall.",Unknown Bath : | secrets and scandals from the past / | $c: Niall Rothnie ; cartoons by Fraser May.,1986,u,,141.7726150187506
njp.32101030764698,"Richardson, Samuel,",The history of Sir Charles Grandison,1810,m,mixed,141.74656418654203
uc1.b4974497,"Frame, Ronald.",Penelope's hat / | $c: Ronald Frame.,1989,m,high_female,141.72258596176658
mdp.39015002757378,"Sansom, William,",A young wife's tale / | $c: by William Sansom.,1974,m,,141.70294947832744
pst.000017893411,,The killing bottle : | classic English short stories / | $c: selected by Dan Davin.,1988,u,mixed,141.69323414806942
mdp.39015003494690,"Mitchell, Julian.",The undiscovered country.,1968,m,high_male,141.68123262672384
uc1.l0075944124,"Bjelke-Petersen, Marie.",Dusk,1921,f,,141.67481147386638
inu.39000002347248,"Gore,",The banker's wife,1843,f,mixed,141.65559982293047
uc2.ark:/13960/t74t6gw1f,"Francillon, R. E.",A real queen,1885,f,mixed,141.6509417258143
mdp.39015059975998,"Ackroyd, Peter,",The Clerkenwell tales / | $c: by Peter Ackroyd.,2003,m,mixed,141.63782592095376
mdp.39015061094952,"Home, Stewart,",Down & out in Shoreditch and Hoxton / | $c: Stewart Home.,2004,m,,141.63470050162286
mdp.39015007057113,"White, Patrick,",The Twyborn affair : | a novel / | $c: by Patrick White.,1979,m,high_female,141.6222505597311
