htid,author,title,year,authgender,period,diff
uiuo.ark:/13960/t2m61w97j,"Fothergill, Jessie,",Borderland,1886,f,1851-1900,-0.36060737233019846
uiuo.ark:/13960/t2988w55b,"Tinsley, Lily.",In the ring,1886,f,1851-1900,-0.36060737233019835
uiuo.ark:/13960/t8nc6gp73,"Martin, Herbert,",Britomart,1893,f,1851-1900,-0.36060737233019835
dul1.ark:/13960/t8ff48s14,"Braddon, M. E.",Birds of prey,1867,f,1851-1900,-0.36060737233019835
uiuo.ark:/13960/t5j96st8n,"Tabor, Eliza.",Eglantine,1875,f,1851-1900,-0.36060737233019835
uiuo.ark:/13960/t7mp5jt8b,"Marsh-Caldwell, Anne,","Time, the avenger",1851,f,1851-1900,-0.36060737233019835
njp.32101064918087,"Saunders, John,",A noble wife;,1883,m,1851-1900,-0.36060737233019835
uc2.ark:/13960/t7sn0352v,"Oliphant,",Magdalen Hepburn,1854,f,1851-1900,-0.36060737233019824
uiuo.ark:/13960/t1pg22x56,,The Hallow isle tragedy,1860,u,1851-1900,-0.36060737233019824
mdp.39015063558335,"Oliphant,",The railway man and his children,1891,f,1851-1900,-0.36060737233019824
mdp.39015065549191,"Ross, Martin,",The silver fox,1898,f,1851-1900,-0.36060737233019824
nyp.33433074940846,"Blackmore, R. D.",Tales from the telling-house,1896,m,1851-1900,-0.3575953241374272
uiuo.ark:/13960/t8bg3636s,"Jeaffreson, John Cordy,",Cutting for partners,1890,m,1851-1900,-0.35744281536817296
uc2.ark:/13960/t1pg1kb00,"Holl, Henry.",The golden bait,1871,m,1851-1900,-0.35606191778474394
nyp.33433075861496,,"The young apprentice; or, The watch-words of old London",1868,u,1851-1900,-0.35597113837870076
uiuo.ark:/13960/t8w95tf0t,,Stretton of Ringwood Chace,1860,u,1851-1900,-0.35570541154588464
uiuo.ark:/13960/t3611dm26,"Gibbon, Charles,",Robin Gray,1869,m,1851-1900,-0.35528822339402816
nyp.33433006524338,"Jenkins, Edward,",The devil's chain,1876,m,1851-1900,-0.35479341884182647
uiuo.ark:/13960/t7mp5pf1p,"Sturgis, Julian,",Comedy of a country house,1889,m,1851-1900,-0.3545098113545885
mdp.39015070493963,"Richardson, Samuel,",The works of Samuel Richardson,1883,m,1851-1900,-0.35428968279951245
uiuo.ark:/13960/t2v41d75c,"Henty, G. A.",Dorothy's double,1894,m,1851-1900,-0.3539702041886055
mdp.39015063761236,"Black, William,",The new prince fortunatus,1890,m,1851-1900,-0.3536629278857539
uiuo.ark:/13960/t9863643p,"Farjeon, B. L.",Aaron the Jew,1894,m,1851-1900,-0.35303161475444095
uiuo.ark:/13960/t6m04mk6h,"Tytler, Sarah,",Saint Mung's city,1884,f,1851-1900,-0.35274573711007245
uiuo.ark:/13960/t6834fr6m,"Stretton, Julia Cecilia,",The valley of a hundred fires,1860,f,1851-1900,-0.35254285620116604
uc1.b3325366,"Broughton, Rhoda,",Joan,1876,f,1851-1900,-0.3525428562011659
uiuo.ark:/13960/t6834g01r,"Smart, Hawley,",Without love or licence,1890,m,1851-1900,-0.35218040603806344
uc1.b3327076,"Mayhew, Augustus,",Paved with gold;,1858,m,1851-1900,-0.3516145665748027
uiuo.ark:/13960/t8v98m68w,"Harwood, John Berwick.",Plain John Orpington,1866,m,1851-1900,-0.35157122775188504
uc2.ark:/13960/t82j6nr3k,"Head, F. E.,",Faithful in little;,1870,f,1851-1900,-0.35134811307093905
uiuo.ark:/13960/t05x2kj13,Clergyman.,"Antipodes, or, the new existence",1855,u,1851-1900,-0.35134811307093905
mdp.39015063961489,"Winter, John Strange,",The other man's wife,1892,m,1851-1900,-0.35134811307093905
uiuo.ark:/13960/t7dr3d479,"Braddon, M. E.",A strange world,1875,f,1851-1900,-0.35134811307093894
mdp.39015000590714,"Jerome, Jerome K.",Three men in a boat,1889,m,1851-1900,-0.35069547805707085
uiuo.ark:/13960/t7jq1nd7x,"Woollam, Wilfred.",All for naught,1890,m,1851-1900,-0.35060737233019834
uiuo.ark:/13960/t3708qx4j,"Yates, Edmund Hodgson,",The yellow flag,1872,m,1851-1900,-0.35060737233019823
njp.32101065853366,"Reid, Mayne,",No quarter!,1888,m,1851-1900,-0.35047223719506304
uiuo.ark:/13960/t76t17c21,"Norris, W. E.",The dancer in yellow,1896,f,1851-1900,-0.3501907056635318
uiuo.ark:/13960/t13n2p45s,"McCarthy, Justin H.",A London legend,1895,m,1851-1900,-0.34992361164643776
uiuo.ark:/13960/t2697sn9b,"Robertson, Anne I.",Yaxley and its neighbourhood,1865,f,1851-1900,-0.34973780711280705
uiuo.ark:/13960/t3rv16t15,"Sergeant, Adeline,",Seventy times seven,1888,f,1851-1900,-0.3483122903629853
uc1.b3321934,"Chatterton, Georgiana,",Life and its realities,1857,f,1851-1900,-0.34810737233019834
mdp.39015038701317,"De Quincey, Thomas,",Confessions of an English opium-eater,1867,m,1851-1900,-0.34778685950968574
uiuo.ark:/13960/t8mc9k22p,"Smart, Hawley,",Bound to win,1877,m,1851-1900,-0.34778685950968574
uiuo.ark:/13960/t8gf19p2v,"Jeaffreson, John Cordy,",Miriam Copley,1859,m,1851-1900,-0.34744947759335626
uiuo.ark:/13960/t21c2n14f,"Thomas, J. Meredith.",The professor and his daughters,1883,u,1851-1900,-0.34744947759335626
uiuo.ark:/13960/t9086vj76,"Payn, James,",Less black than we're painted,1878,m,1851-1900,-0.3467184834413092
uiuo.ark:/13960/t5db8pt0d,"Viles, Edward.",Black Bess;,1866,m,1851-1900,-0.34637379568786253
uiuo.ark:/13960/t07w6zr52,"Oliphant,",The wizard's son,1884,f,1851-1900,-0.3462395562382444
uiuo.ark:/13960/t5bc4gn4t,"Lemon, Mark,",Loved at last,1864,m,1851-1900,-0.34590148997725706
mdp.39015005604437,"Collins, Wilkie,",Poor Miss Finch,1872,m,1851-1900,-0.3456073723301982
uiuo.ark:/13960/t6b28gg3s,"Pulleyne,",Out of society,1875,f,1851-1900,-0.34530124988121885
nyp.33433082246376,"Dickens, Charles,",Bleak house,1866,m,1851-1900,-0.34523520404540853
inu.39000001956304,"Riddell, J. H.,",The mystery in palace gardens,1881,f,1851-1900,-0.34512064666648157
uiuo.ark:/13960/t45q5688h,"Baring-Gould, S.",Court Royal,1886,m,1851-1900,-0.3448731065959327
njp.32101075688976,"Defoe, Daniel,",Romances and narratives,1899,m,1851-1900,-0.34483299374511234
uc2.ark:/13960/t5k932k04,"Reeve, Wybert.","Romance of reality, or, Tales from a wanderer's diary",1862,u,1851-1900,-0.34478458752007185
uc2.ark:/13960/t9571n27r,"Black, William,",The beautiful wretch ;,1881,m,1851-1900,-0.3446499255216878
uiuo.ark:/13960/t7zk5mf2d,"Bates, E. Katherine",George Vyvian,1890,f,1851-1900,-0.34394070566353174
uiuo.ark:/13960/t0zp4nt0h,"Saunders, John,","One against the world; or, Reuben's war. A novel in three volumes",1865,m,1851-1900,-0.34394070566353174
uiuo.ark:/13960/t2988w212,"Strange, Calthorpe.",Two worlds of fashion,1872,u,1851-1900,-0.34394070566353174
uc2.ark:/13960/t1ng4jq86,"Grant, C. W.",John Justified,1870,u,1851-1900,-0.34394070566353174
uiuo.ark:/13960/t2j682q33,"Robinson, F. W.",No man's friend,1867,m,1851-1900,-0.34394070566353174
uiuo.ark:/13960/t49p3c788,"Cook, Dutton,",Paul Foster's daughter,1861,m,1851-1900,-0.34394070566353174
uc2.ark:/13960/t03x84n7m,"Hunter, John Kelso.",Life studies of character,1871,m,1851-1900,-0.34394070566353163
uiuo.ark:/13960/t2j67qd9f,"Lyall, Edna,",To right the wrong,1894,f,1851-1900,-0.34394070566353163
uiuo.ark:/13960/t6640dq3h,"Wright, Thomas,",Johnny Robinson: the story of the childhood and schooldays of an  intelligent artisan.,1868,m,1851-1900,-0.34394070566353147
njp.32101067643625,"Conway, Hugh,",Living or dead,1886,m,1851-1900,-0.34340089459740464
uiuo.ark:/13960/t9p27d82b,Royalist.,The loyalist's daughter,1867,u,1851-1900,-0.34324626121908725
uiuo.ark:/13960/t7rn3mn3n,"Hart, Fanny Wheeler.",Freda,1878,f,1851-1900,-0.34316551186508193
uiuo.ark:/13960/t07w72b8r,"Yates, Edmund Hodgson,",The forlorn hope,1867,m,1851-1900,-0.34275022947305545
uiuo.ark:/13960/t8ff4d691,"Robertson, Anne J.",Society in a garrison town,1869,f,1851-1900,-0.3424914303012129
inu.32000007177936,"Yonge, Charlotte M.",Chantry house,1886,f,1851-1900,-0.34231468940336934
uiuo.ark:/13960/t9m33dn3z,"Payn, James,",Less black than we're painted,1878,m,1851-1900,-0.34231468940336907
nyp.33433081604344,"Black, William,",Judith Shakespeare;,1884,m,1851-1900,-0.3421509964912722
uiuo.ark:/13960/t8w95st29,"Robins, Arthur.",Crispin Ken,1861,m,1851-1900,-0.3416998093049883
nyp.33433074854690,"Francis, Francis.",The real salt,1854,m,1851-1900,-0.34137660309942924
uiuo.ark:/13960/t6ww7pz5c,"Clarke, Charles,",Crumbs from a sportsman's table,1865,m,1851-1900,-0.34120097963613444
uiuo.ark:/13960/t79s2cs6z,"Robinson, F. W.","Slaves of the ring; or, Before and after",1862,m,1851-1900,-0.33977403899686504
uiuo.ark:/13960/t0ns19x0t,"Murray, David Christie,",A rising star,1894,m,1851-1900,-0.33942093165223236
uiuo.ark:/13960/t7kp8md55,"Ponsonby, Emily,",Violet Osborne,1865,f,1851-1900,-0.33942093165223225
uiuo.ark:/13960/t49p3pk32,"Panton, J. E.",Having and holding,1890,f,1851-1900,-0.33928954287283375
uiuo.ark:/13960/t1pg28d2h,"Lee, Holme,","Country stories, old and new",1872,f,1851-1900,-0.33886824189541587
mdp.39015063976545,"Ewing, Juliana Horatia Gatty,",Daddy Darwin's dovecot;,1890,f,1851-1900,-0.33788009960292564
nyp.33433006640308,"Agnew, Charles,",Holmdale rectory,1865,f,1851-1900,-0.33788009960292564
nyp.33433075750970,"Smith, Herbert Greenough,",Castle Sombras;,1895,m,1851-1900,-0.33788009960292564
uiuo.ark:/13960/t1zc8db1h,"Dowson, Ernest Christopher,",A comedy of masks,1893,m,1851-1900,-0.3371030988259249
uiuo.ark:/13960/t8rb79x93,"Barrett, Frank,",Lieutenant Barnabas,1881,m,1851-1900,-0.33679784852067457
uiuo.ark:/13960/t8hd8hf4s,"Yates, Edmund Hodgson,",Dr. Wainwright's patient,1871,m,1851-1900,-0.33663476959047245
uiuo.ark:/13960/t2m61wd3z,Author of No appeal.,Gerald Hastings of Barton,1870,u,1851-1900,-0.33641382394310165
uc1.b4104570,"Simpkinson, John Nassau,",The Washingtons,1860,m,1851-1900,-0.33629677726488666
njp.32101068598620,"Gissing, George,",The odd women,1893,m,1851-1900,-0.33617909790192385
nyp.33433074947924,"Ashby-Sterry, J.",A tale of the Thames,1896,u,1851-1900,-0.33603110114375756
mdp.39015073428784,"Henty, G. A.",In freedom's cause,1885,m,1851-1900,-0.33600568535737735
mdp.39015011559807,"Inchbald,",Nature and art,1893,f,1851-1900,-0.33588209760492355
uiuo.ark:/13960/t8bg39q1p,"Saunders, John,",Martin Pole,1863,m,1851-1900,-0.33560737233019844
uiuo.ark:/13960/t88g8zb4b,"Craik, Dinah Maria Mulock,",Mistress and maid,1863,f,1851-1900,-0.335439587095299
uiuo.ark:/13960/t3bz6th3r,"Smart, Hawley,",Bound to win,1877,m,1851-1900,-0.3350971682485657
uiuo.ark:/13960/t6qz2n61d,"Hardy, Duffus,",In sight of land;,1885,m,1851-1900,-0.3347453033646812
uiuo.ark:/13960/t6h13jw1b,"Braddon, M. E.",Fenton's quest,1871,f,1851-1900,-0.33474530336468117
njp.32101068166840,"Curling, Henry,","The self-divorced, or, The school for wives",1861,m,1851-1900,-0.33474530336468106
uiuo.ark:/13960/t8gf1fh3r,"Barrowcliffe, A. J.",Trust for trust,1859,m,1851-1900,-0.33429158285651395
uiuo.ark:/13960/t4jm2xs5q,"Wood, Henry,",Oswald Cray,1864,f,1851-1900,-0.33418460810255607
uiuo.ark:/13960/t0vq3kd0b,"Oliphant,",The last of the Mortimers,1862,f,1851-1900,-0.33401162764934733
nyp.33433074930656,"Mills, George,","The beggar's benison, or, A hero, without a name, but, with an aim",1866,m,1851-1900,-0.33382165804448405
mdp.39015002649252,"Trollope, Anthony,",Rachel Ray,1863,m,1851-1900,-0.33368429540712186
uiuo.ark:/13960/t56d6hg1d,"Viles, Edward.",Black Bess;,1866,m,1851-1900,-0.33362162894934305
uiuo.ark:/13960/t03x8zk9m,"Hardy, Thomas,",A pair of blue eyes,1873,m,1851-1900,-0.33349893859525864
uc2.ark:/13960/t4th8qw59,"Everett-Green, Evelyn,",A clerk of Oxford,1898,f,1851-1900,-0.33318801749148874
nyp.33433074878202,"Legge, Arthur E. J.",Mutineers,1898,m,1851-1900,-0.33282959455242056
nyp.33433075746606,"Sergeant, Adeline,",The surrender of Margaret Bellarmine,1894,f,1851-1900,-0.33282959455242056
uiuo.ark:/13960/t0000nf8b,"Lewis, Helen Prothero.",Hooks of steel,1894,f,1851-1900,-0.33282959455242045
njp.32101068141090,"Marryat, Florence,",Facing the footlights,1883,f,1851-1900,-0.33282959455242045
mdp.39015059422199,"Jefferies, Richard,",World's end,1877,m,1851-1900,-0.33225685686628087
uiuo.ark:/13960/t93781458,"Sergeant, Adeline,",Seventy times seven,1888,f,1851-1900,-0.33212635967197046
uc2.ark:/13960/t5w66cb0m,"Robins, Arthur,",Black moss,1864,m,1851-1900,-0.3317612184840448
nyp.33433076078934,"Scott, Walter,",The handy volume  Waverly,1877,m,1851-1900,-0.33166999092602356
uiuo.ark:/13960/t6834f959,"Merriman, Henry Seton,",The phantom future,1888,m,1851-1900,-0.33153760488833783
njp.32101063883076,"Norris, W. E.",My friend Jim,1886,f,1851-1900,-0.33119560762431605
uiuo.ark:/13960/t9669120x,"Neville, Mary.","Arthur, or, A knight of our own day",1876,f,1851-1900,-0.3306073723301983
uiuo.ark:/13960/t72v34106,"Oliphant,",Madonna Mary,1867,f,1851-1900,-0.32970849592570406
uiuo.ark:/13960/t63491f4b,"Garvice, Charles,",Maurice Durant,1875,m,1851-1900,-0.32935737233019835
uiuo.ark:/13960/t4fn1v66s,"James, G. P. R.",The fate,1851,m,1851-1900,-0.3291258908487171
njp.32101067644664,"Fletcher, J. S.",When Charles the First was king,1892,m,1851-1900,-0.32912589084871696
njp.32101066455070,"Blinkhoolie,",Blair Athol,1881,u,1851-1900,-0.32905397427194594
uiuo.ark:/13960/t1kh1691w,"Pryce, Richard,",Winifred Mount,1894,m,1851-1900,-0.32891723148512797
uc2.ark:/13960/t3319zd5p,"Fison, Lois A.",Merry Suffolk;,1899,f,1851-1900,-0.32777908950191564
uiuo.ark:/13960/t5gb2n32w,"Braddon, M. E.",The golden calf,1883,f,1851-1900,-0.32727403899686514
uiuo.ark:/13960/t4jm2nb24,"Gibbon, Charles,",In love and war,1877,m,1851-1900,-0.32727403899686497
uiuo.ark:/13960/t71v6546p,"Tabor, Eliza.",Alec's bride,1867,f,1851-1900,-0.32702528277795956
uc1.b4501323,"Birch-Reynardson, Charles Thomas Samuel,",'Down the road';,1875,m,1851-1900,-0.32698164133604624
uc2.ark:/13960/t4qj7c31z,"Conway, Hugh,","At what cost, and other stories",1885,m,1851-1900,-0.32682358854641474
uiuo.ark:/13960/t7cr6gh6d,"Smart, Hawley,",Long odds,1889,m,1851-1900,-0.32639684601440894
mdp.39015030851755,"Blackmore, R. D.",Mary Anerley,1880,m,1851-1900,-0.32629364684000217
uiuo.ark:/13960/t6834f325,"Robinson, F. W.",No man's friend,1867,m,1851-1900,-0.32629364684000206
inu.30000060903774,"Ainsworth, William Harrison,",Windsor castle ;,1863,m,1851-1900,-0.3262323723301985
uiuo.ark:/13960/t3ws9607w,"Jeaffreson, John Cordy,",A noble woman,1868,m,1851-1900,-0.3248930866159129
uiuo.ark:/13960/t7jq1jd1s,"Oliphant,",In trust;,1882,f,1851-1900,-0.32489308661591265
uiuo.ark:/13960/t2v417c6k,"Laffan, De Courcy,",Bonnie Kate,1891,f,1851-1900,-0.32489308661591265
uiuo.ark:/13960/t3jw91d2q,"Tregenna, Charles,",Lascare,1876,m,1851-1900,-0.32489308661591265
uiuo.ark:/13960/t41r72p9k,"Barrett, Frank,",Folly Morrison,1881,m,1851-1900,-0.32489308661591265
njp.32101063693533,"Newby, C. J.,",Margaret Hamilton;,1858,f,1851-1900,-0.32489308661591254
uc2.ark:/13960/t07w68t7n,"Macquoid, Katharine S.",Doris Barugh,1878,f,1851-1900,-0.32489308661591254
uiuo.ark:/13960/t9q24g53g,"Middleton, Colin.",Innes of Blairavon,1893,m,1851-1900,-0.32419960533990716
nc01.ark:/13960/t3223rs8b,"Braddon, M. E.",Aurora Floyd,1863,f,1851-1900,-0.32414903899686526
uiuo.ark:/13960/t7dr3gb3w,"Norway, Arthur H.",The government official,1887,f,1851-1900,-0.32372212642855897
uiuo.ark:/13960/t9p27hh17,"Russell, William Clark,","Alone on a wide, wide sea",1892,m,1851-1900,-0.32357033529316137
njp.32101067627404,"Allen, Grant,",The Duchess of Powysland,1892,m,1851-1900,-0.32337332977700683
uiuo.ark:/13960/t12n5sm4n,"Wills, W. G.",Notice to quit,1861,m,1851-1900,-0.3227285844514107
mdp.39015059392269,"Davidson, John,",A random itinerary,1894,m,1851-1900,-0.32228620444698675
uiuo.ark:/13960/t4kk9x89j,"Robinson, F. W.",The woman in the dark,1895,m,1851-1900,-0.32214583386865997
uiuo.ark:/13960/t41r7cd9q,"Oliphant,",For love and life,1874,f,1851-1900,-0.32113368811967224
uiuo.ark:/13960/t6b28fq5g,"Oliphant,",The wizard's son,1884,f,1851-1900,-0.32113368811967224
uiuo.ark:/13960/t4bp0bm60,"Baring-Gould, S.",In the roar of the sea;,1892,m,1851-1900,-0.321133688119672
uiuo.ark:/13960/t3nw0002f,"Leys, John K.",The Lindsays,1888,m,1851-1900,-0.32088774616197396
mdp.39015020212307,"Burrows, E.",The triumphs of steam;,1859,f,1851-1900,-0.32075229986643033
inu.32000013013281,"Trollope, Anthony,",Kept in the dark,1883,m,1851-1900,-0.32075229986643017
wu.89087903217,"Baring-Gould, S.",Cheap Jack Zita,1895,m,1851-1900,-0.32028479168503743
uiuo.ark:/13960/t55d9bk8w,"Martin, Herbert,",A girl's past,1893,f,1851-1900,-0.31990969791159374
uiuo.ark:/13960/t6834cj82,"Oliphant,",Merkland,1851,f,1851-1900,-0.31982723048622663
uiuo.ark:/13960/t6d22b59b,"Hall, S. C.,",A woman's story,1857,f,1851-1900,-0.31969828142110734
uiuo.ark:/13960/t6c25fw5w,"Muir, Alan,",Golden girls,1883,m,1851-1900,-0.31946813182386924
nyp.33433074879838,"De Longueville, Thomas,",The prigment;,1892,m,1851-1900,-0.31934523640786855
mdp.39015063961463,"Winter, John Strange,",My Geoff;,1892,m,1851-1900,-0.31894070566353183
uiuo.ark:/13960/t62528d7m,"Taylor, Ida A.",Allegiance,1886,f,1851-1900,-0.3189407056635318
uiuo.ark:/13960/t0zp4qr0f,"Varty-Smith, Augusta A.",Matthew Tindale,1891,f,1851-1900,-0.31894070566353167
uiuo.ark:/13960/t3cz3vq12,"Norris, W. E.",A victim of good luck;,1894,f,1851-1900,-0.31857197410010973
uiuo.ark:/13960/t3rv16c58,"Speight, T. W.",A secret of the sea,1876,m,1851-1900,-0.31847254086952426
uiuo.ark:/13960/t22b9j89c,"St. Aubyn, Alan.",The junior dean,1891,f,1851-1900,-0.31829968002250614
uc1.b3327449,"White, William Hale,",The revolution in Tanner's lane,1887,m,1851-1900,-0.31809036552747727
uiuo.ark:/13960/t7jq1n925,"Wills, W. G.",Notice to quit,1861,m,1851-1900,-0.3179244455009301
mdp.39015063626553,"Ferrier, Susan,",Novels,1894,f,1851-1900,-0.31750392405433636
uiuo.ark:/13960/t5gb2mb52,"Lloyd, Jessie Sale,",The Hazelhurst mystery,1877,f,1851-1900,-0.31750392405433625
uiuo.ark:/13960/t6xw52b9b,"Oliphant,",The last of the Mortimers,1862,f,1851-1900,-0.31750392405433625
dul1.ark:/13960/t3vt27q8k,"Riddell, J. H.,",Did he deserve it?,1897,f,1851-1900,-0.31717107889390506
uiuo.ark:/13960/t0dv1wh9b,"Davies, Edward William,",Frank Raleigh of Watercombe,1877,m,1851-1900,-0.31682206159573506
nyp.33433076079015,"Scott, Walter,",The handy volume  Waverly,1877,m,1851-1900,-0.31658743877538126
uc2.ark:/13960/t8x926w87,"Baring-Gould, S.",The vicar of Morwenstow,1886,m,1851-1900,-0.31657980724597184
uc2.ark:/13960/t8pc30f1f,"Platt, William,",Love triumphant,1896,m,1851-1900,-0.31648972527137487
njp.32101063693517,"Newby, C. J.,",Margaret Hamilton;,1858,f,1851-1900,-0.3157355774584035
njp.32101065853358,"Reid, Mayne,",No quarter!,1888,m,1851-1900,-0.31552540511708366
uiuo.ark:/13960/t73v07151,"Sturgis, Julian,",Dick's wandering,1882,m,1851-1900,-0.31515282687565294
uiuo.ark:/13960/t17m0sg64,"Stuart, Esmè,",A mine of wealth,1896,u,1851-1900,-0.31483272444287425
uc2.ark:/13960/t3dz0bf8t,"Seeley, E. L.",Border lances,1886,f,1851-1900,-0.31464324676966016
uiuo.ark:/13960/t77s86h8x,"Johnston, Henry.",The Dawsons of Glenara,1877,m,1851-1900,-0.31431107603390224
uiuo.ark:/13960/t0tq6857p,"Dalrymple, J. Elphinstone,",The Livingstones,1851,f,1851-1900,-0.31431107603390207
uiuo.ark:/13960/t3902rs2j,"Oliphant,",The primrose path,1878,f,1851-1900,-0.31431107603390207
njp.32101068581584,"Collins, Wilkie,",The woman in white,1860,m,1851-1900,-0.31419043421944925
mdp.39015059392210,"Davidson, John,",A full and true account of the wonderful mission of Earl Lavender,1895,m,1851-1900,-0.31399720283867294
nnc1.0022269789,"Trollope, Anthony,",The chronicles of Barsetshire,1887,m,1851-1900,-0.31397128670328717
nyp.33433075763676,"Thomson, Edward.",The adventures of a carpet bag,1853,m,1851-1900,-0.3137323723301981
njp.32101067179471,"Trollope, Frances Milton,",Mrs. Mathews;,1851,f,1851-1900,-0.31331007503290115
uiuo.ark:/13960/t3xs6cb7m,"Stirling, Fanny,",Sedgely Court,1865,f,1851-1900,-0.31331007503290104
uiuo.ark:/13960/t7mp5q55f,"Wood, Henry,",Johnny Ludlow,1874,f,1851-1900,-0.31313901789981874
uiuo.ark:/13960/t2n59214k,"Kettle, Rosa Mackenzie,",Lewell pastures,1854,f,1851-1900,-0.31308671117317344
nnc1.0030180970,"Trollope, Anthony,",The chronicles of Barsetshire,1887,m,1851-1900,-0.31267226908536055
uiuo.ark:/13960/t9m33gx8s,"Dutton, Ralph,",Woman's temptation,1860,f,1851-1900,-0.31262757435040045
njp.32101067633667,"Grogan, Mercy,","The Roua Pass, or, Englishmen in the Highlands",1857,f,1851-1900,-0.31236175829511076
uiuo.ark:/13960/t8tb1rf82,"Panton, J. E.",Having and holding,1890,f,1851-1900,-0.31236175829511054
uiuo.ark:/13960/t2697rd89,"Pycroft, James,",Dragons' teeth,1863,m,1851-1900,-0.31222027555600484
nyp.33433066731575,"James, Henry,",The spoils of Poynton,1897,m,1851-1900,-0.31202917327806584
uiuo.ark:/13960/t41r7dx2g,"Riddell, J. H.,",The head of the firm,1892,f,1851-1900,-0.31190607362889994
uiuo.ark:/13960/t49p3mf7c,"Norris, W. E.",Marcia,1890,f,1851-1900,-0.31190607362889966
mdp.39015039648053,"Haggard, H. Rider",Dawn,1884,m,1851-1900,-0.31190607362889955
uiuo.ark:/13960/t44q8dc1s,"Marryat, Florence,",A bankrupt heart,1894,f,1851-1900,-0.31182688452532037
uc2.ark:/13960/t0gt5m956,"Wilson, A. J.","The rise and progress of Sir Timothy Buncombe, Kt. and M.P",1886,u,1851-1900,-0.31163830016524996
uc2.ark:/13960/t7jq0zc1x,"Craik, Dinah Maria Mulock,",The head of the family,1852,f,1851-1900,-0.31163830016524996
inu.32000009368053,"Trollope, Anthony,",Framley parsonage,1882,m,1851-1900,-0.31117234408161104
uiuo.ark:/13960/t6xw51f3c,"Ponsonby, Emily,",Violet Osborne,1865,f,1851-1900,-0.3111149865433965
uiuo.ark:/13960/t6vx0vt2k,"Marryat, Florence,",The prey of the gods,1871,f,1851-1900,-0.31060737233019836
