htid,author,title,year,authgender,period,diff
uiuo.ark:/13960/t3tt50h1f,"Gascoigne, Caroline Leigh Smith,",Evelyn Harcourt,1847,f,1800-1850,-0.33470911585627733
uiuo.ark:/13960/t2f770q8q,"Stone,","William Langshawe, the Cotton Lord",1842,f,1800-1850,-0.3343642882700704
nyp.33433074889902,"Williams, Robert Folkestone",The youth of Shakspeare,1839,m,1800-1850,-0.33410305525021644
dul1.ark:/13960/t3902vm2j,"Gore,","Stokeshill Place, or, The man of business",1837,f,1800-1850,-0.3335057963542023
mdp.39015063617446,"Hook, James,",Percy Mallory,1824,m,1800-1850,-0.33302080416796553
hvd.hwjw2n,"Ferrier, Susan,","Destiny; or, The chief's daughter",1831,f,1800-1850,-0.3327825103516902
uc2.ark:/13960/t8ff3qk5c,"Hill, Thomas,",Marmion travestied,1809,m,1800-1850,-0.3322091158562776
mdp.39015062686194,,Fitzgeorge,1832,m,1800-1850,-0.33220911585627744
uiuo.ark:/13960/t3pv7149n,"Marsh-Caldwell, Anne,",Lettice Arnold,1850,f,1800-1850,-0.3322091158562773
uiuo.ark:/13960/t0js9xg2h,"Balfour, Alexander,","The foundling of Glenthorn, or, The smuggler's cave",1823,m,1800-1850,-0.3322091158562771
mdp.39015059415748,"James, G. P. R.",Charles Tyrrell;,1839,m,1800-1850,-0.3309836256601988
njp.32101007065988,"Brunton, Mary,",Discipline;,1814,f,1800-1850,-0.3309836256601988
uiuo.ark:/13960/t2x35f832,"Pigott, Harriet,","The pride of ancestry: or, Who is she?",1804,f,1800-1850,-0.33042340157056294
uiuo.ark:/13960/t8rb7ns03,"Ponsonby, Emily,",Pride and irresolution,1850,f,1800-1850,-0.33042340157056294
hvd.hn5cxg,"Martineau, Harriet,",A tale of the tyne,1833,f,1800-1850,-0.3296406227055924
uiuo.ark:/13960/t2v41c088,"Scott, Walter,",Tales of my landlord,1816,m,1800-1850,-0.3296406227055923
njp.32101063581217,"Hook, Theodore Edward,",Peregrine Bunce;,1842,m,1800-1850,-0.3289196421720668
uc1.b3322559,"Grey, Elizabeth Caroline.",The trials of life,1829,f,1800-1850,-0.3289196421720667
uiuo.ark:/13960/t9862vx7d,"Downes, Joseph.",The mountain Decameron,1836,m,1800-1850,-0.3289196421720667
uc1.b3578772,"Hewlett, J.","Peter Priggins, the college scout",1841,m,1800-1850,-0.3283825852440325
njp.32101067630911,,Forman,1819,u,1800-1850,-0.32724879839595994
uiuo.ark:/13960/t8z89t58w,"James, G. P. R.",Arabella Stuart,1844,m,1800-1850,-0.3268283211542904
uiuo.ark:/13960/t5s762w4d,"Davenport, Selina.",An angel's form and a devil's heart,1818,f,1800-1850,-0.3265272976744589
hvd.hwadal,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.3257435986148978
mdp.39015016447834,"Gaspey, Thomas,","The witch-finder; or, The wisdom of our ancestors",1824,m,1800-1850,-0.32409842883337653
uc1.b3578773,"Hewlett, J.","Peter Priggins, the college scout",1841,m,1800-1850,-0.32357090447416353
nyp.33433074901871,"Miles, Henry Downes,",Dick Turpin,1840,m,1800-1850,-0.32342397529402833
nyp.33433074861299,"Maginn, William,",The red barn,1831,m,1800-1850,-0.323101075655272
mdp.39015059376106,,The New British novelist;,1830,u,1800-1850,-0.3228207038391098
uiuo.ark:/13960/t3hx1r852,,Hardenbrass and Haverill;,1817,m,1800-1850,-0.3226752175511926
hvd.hn2spt,"Lathom, Francis,",Human beings,1807,m,1800-1850,-0.3219243057296951
uiuo.ark:/13960/t06w9xj5s,"James, G. P. R.",Russell,1847,m,1800-1850,-0.32179244918961053
njp.32101068171196,"Hughes, William,",The three students of Gray's inn;,1846,m,1800-1850,-0.32179244918961053
njp.32101068179017,"Hardy, Elizabeth,","Owen Glendower, or, The prince in Wales",1849,f,1800-1850,-0.32171169983560544
uiuo.ark:/13960/t11n8gv99,"Grey,",An old country house,1850,f,1800-1850,-0.3216321927793541
uiuo.ark:/13960/t05x2q24x,,The Golden calf,1849,u,1800-1850,-0.32063504178220303
uiuo.ark:/13960/t5fb5rg4v,"Ainsworth, William Harrison,","Guy Fawkes, or, The gunpowder treason",1841,m,1800-1850,-0.3205332916804533
mdp.39015059376015,,The New British novelist;,1830,u,1800-1850,-0.32038479153195293
uiuo.ark:/13960/t4sj1tw2g,"De Merle, William Henry,","Melton de Mowbray, or, The banker's son",1838,m,1800-1850,-0.32038479153195293
uiuo.ark:/13960/t12n5mx4m,"Kelly, Isabella,","Jane de Dunstanville, or, Characters as they are",1813,f,1800-1850,-0.3197091158562772
njp.32101076780996,"Smollett, T.",The expedition of Humphry Clinker,1820,m,1800-1850,-0.31962077663366234
uiuo.ark:/13960/t84j13q2r,"Prickett,",Warwick Castle,1815,f,1800-1850,-0.3195058638237569
uiuo.ark:/13960/t46q29m0j,"Dalton, James,",The maiden's talisman,1834,m,1800-1850,-0.3194079110370001
mdp.39015020062736,"Colman, George,",Random records;,1830,m,1800-1850,-0.3193816049392466
uiuo.ark:/13960/t23b6pc44,"Sherer, Moyle,",The broken font,1836,m,1800-1850,-0.31926532887402864
uiuo.ark:/13960/t0sq96369,"Cockton, Henry,",Stanley Thorn,1841,m,1800-1850,-0.31886641922706394
hvd.hwadum,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.31839332638259293
uc2.ark:/13960/t0gt5mj2w,"Marryat, Frederick,",Joseph Rushbrook,1841,m,1800-1850,-0.3181785036113792
uc2.ark:/13960/t7fq9s702,"Lewes, George Henry,","Rose, Blanche, and Violet",1848,m,1800-1850,-0.3177860389332006
njp.32101068163789,,Lavinia Fitz-Aubyn,1816,u,1800-1850,-0.3177860389332001
nc01.ark:/13960/t8bg39z0b,"Throttle, Obediah.",Jack Shepperd,1839,u,1800-1850,-0.31624196257160564
uc1.b3327388,"Miller, Thomas,","Fair Rosamond, or, The days of King Henry II",1839,m,1800-1850,-0.3155951918056443
hvd.hwjssc,"Ainsworth, William Harrison,",Jack Sheppard,1839,m,1800-1850,-0.3155951918056443
njp.32101037989959,"Nares, Edward,",Thinks-I-to-myself,1812,m,1800-1850,-0.31461202847763664
uiuo.ark:/13960/t4fn1pb9z,"Kennedy, Grace,","Dunallan, or, Know what you judge; ;",1825,f,1800-1850,-0.3140639545659546
njp.32101067630903,,Forman,1819,u,1800-1850,-0.3134207722979953
njp.32101067178598,"Trollope, Frances Milton,",Tremordyn cliff,1835,f,1800-1850,-0.3133838146514579
mdp.39015010964867,"Hook, Theodore Edward,",Gilbert Gurney,1836,m,1800-1850,-0.31321740314909463
uiuo.ark:/13960/t5z611s9c,"Liardet, Frederick.",Tales by a barrister,1844,m,1800-1850,-0.3131873767258425
hvd.hwadc1,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.31318737672584224
mdp.39015063870219,"Gillies, R. P.",Tales of a voyager to the Arctic Ocean,1826,m,1800-1850,-0.31305082439899073
uc1.b3322745,"Herbert, Henry William,",Oliver Cromwell,1840,m,1800-1850,-0.3124832022350148
hvd.hwjrdq,"Smollett, T.","The miscellaneous works of Tobias Smollett, M.D",1824,m,1800-1850,-0.3119988354824455
uc1.b3326164,"Moreland, Olivia.","The charms of dandyism, or, Living in style",1819,f,1800-1850,-0.3113757825229443
uiuo.ark:/13960/t3qv41p8h,"Lewes, George Henry,","Rose, Blanche, and Violet",1848,m,1800-1850,-0.3113757825229441
uiuo.ark:/13960/t9s18bt0p,"Fisher,",Family failings,1849,f,1800-1850,-0.311375782522944
uiuo.ark:/13960/t5x645907,"Warren, Samuel,",Now and then,1848,m,1800-1850,-0.311375782522944
nyp.33433074923164,"Lauder, Thomas Dick,",Highland rambles,1837,m,1800-1850,-0.311375782522944
uc2.ark:/13960/t3bz6637v,"Hook, Theodore Edward,",Jack Brag,1837,m,1800-1850,-0.311375782522944
uc2.ark:/13960/t7hq3z334,"Marsh-Caldwell, Anne,",Tales of the woods and fields,1836,f,1800-1850,-0.311375782522944
uiuo.ark:/13960/t2s478x6t,"Roberts,",Duty,1814,f,1800-1850,-0.311375782522944
nyp.33433082256847,,Short stories and poems for children,1846,u,1800-1850,-0.311375782522944
uc1.b3326183,"Nares, Edward,",Thinks I-to-myself;,1811,m,1800-1850,-0.3113757825229439
hvd.hwkd9i,"Heney, James.",Agnes : or the sailor's orphan ;,1825,m,1800-1850,-0.3113757825229439
uc2.ark:/13960/t2f766t3r,"Berens, Edward,",Christmas stories,1827,m,1800-1850,-0.3113757825229439
nyp.33433074954946,"Cullen, Margaret.",Home,1802,f,1800-1850,-0.3113757825229439
uiuo.ark:/13960/t87h23t3j,"M'Donogh, Felix,",The highlanders,1824,m,1800-1850,-0.3113757825229439
uiuo.ark:/13960/t0tq68t19,"Finch, Emily.",The last days of Mary Stuart,1841,f,1800-1850,-0.3113757825229439
hvd.hn2hcf,,"Variety, or, Stories for children from the age of seven years to twelve",1823,u,1800-1850,-0.3113757825229439
uiuo.ark:/13960/t3126jd97,"West,",The loyalists,1812,f,1800-1850,-0.3113757825229439
nyp.33433082305537,,"Holidays at Brighton, or, Sea-side amusements",1834,u,1800-1850,-0.3113757825229439
uc1.b3324271,"Deale,",Life in the West;,1828,m,1800-1850,-0.30970911585627714
uiuo.ark:/13960/t55d9372m,"Blessington, Marguerite,",Country quarters,1850,f,1800-1850,-0.3096027328775539
hvd.hn2he2,"Helme, Elizabeth,",Instructive rambles in London and the adjacent villages,1800,f,1800-1850,-0.308771615856277
uiuo.ark:/13960/t20c5n76x,"Ainsworth, William Harrison,","Guy Fawkes, or, The gunpowder treason",1841,m,1800-1850,-0.308502219304553
uiuo.ark:/13960/t3zs3cq9p,"Spence, Elizabeth Isabella,","Dame Rebecca Berry; or, Court scenes in the reign of Charles the Second",1827,f,1800-1850,-0.3083454794926408
uc1.b3325626,"Marsh-Caldwell, Anne,",Two old men's tales,1834,f,1800-1850,-0.3066809468421928
nyp.33433074954979,"Cullen, Margaret.",Home,1802,f,1800-1850,-0.3066809468421926
uc2.ark:/13960/t87h1gr68,"Torr, John Berry.",The uncle's legacy,1849,m,1800-1850,-0.3064738217386303
njp.32101013133473,"Roche, Regina Maria,",The monastery of St. Columb;,1813,f,1800-1850,-0.3064738217386303
njp.32101067646008,"Hofland,",Tales of the manor,1822,f,1800-1850,-0.3062475773947389
njp.32101064787953,"Berkeley, Grantley F.","Sandron hall, or, The days of Queen Anne",1840,u,1800-1850,-0.3061264386909228
mdp.39015063994480,"Galt, John,",The spaewife;,1823,m,1800-1850,-0.3041294057113496
njp.32101007066002,"Brunton, Mary,",Discipline;,1814,f,1800-1850,-0.30380002494718644
mdp.39015059376288,,The New British novelist;,1830,u,1800-1850,-0.3038000249471862
uiuo.ark:/13960/t97661p1n,"Merrywhistle, Marmaduke.",Isn't it odd?,1822,m,1800-1850,-0.303532645268042
hvd.hwadc2,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.3034274467057556
uiuo.ark:/13960/t9q24623t,"Bisset, Robert,",Modern literature;,1804,m,1800-1850,-0.3028723811623999
uc2.ark:/13960/t5t72cz3b,"Lister, Charles.",The college chums,1845,m,1800-1850,-0.3026038526983824
njp.32101066121813,"Gore,","The popular member, The wheel of fortune, etc",1844,f,1800-1850,-0.3024631265514644
njp.32101067646024,"Hofland,",Tales of the manor,1822,f,1800-1850,-0.3018519729991344
uiuo.ark:/13960/t4xh07p09,"Pickering, Ellen,",The heiress,1833,f,1800-1850,-0.30142553376672504
uiuo.ark:/13960/t48p6h214,,The actress of the present day,1817,u,1800-1850,-0.3009591158562773
uc1.b3339477,"James, G. P. R.","The works of G.P.R. James, esq",1844,m,1800-1850,-0.3002451439757852
uc1.b3324286,"Duros, Edward.",Otterbourne;,1832,m,1800-1850,-0.29957637249344543
uc1.b4102522,"Bedingfield, Richard,",The peer and the blacksmith,1844,m,1800-1850,-0.2989948301419915
uc1.b3578457,"Gore,","Cecil, a peer",1841,f,1800-1850,-0.2982045565857605
uiuo.ark:/13960/t2g740d8v,"Pinkney, Jane Vaughan.",Sir Arthur Bouverie,1850,f,1800-1850,-0.2974868936340549
njp.32101066121862,"Gore,",The diamond and the pearl,1849,f,1800-1850,-0.2970388649602199
nyp.33433074858162,"Henry, Alexander.",Rolando: a romance,1821,m,1800-1850,-0.2968830288997556
njp.32101062933435,"West, Jane,",Alicia de Lacy,1814,f,1800-1850,-0.2967558994820081
mdp.39015063947488,,Patrick Welwood,1841,u,1800-1850,-0.29567271328668404
uiuo.ark:/13960/t25b0nt99,,"Melcombe Lodge; or, traits of family pride!",1819,u,1800-1850,-0.29550276664992814
njp.32101067645984,"Hofland,",The sisters;,1813,f,1800-1850,-0.29470911585627724
uc2.ark:/13960/t3610x82j,,Adventures of Bilberry Thurland,1836,u,1800-1850,-0.29470911585627724
uiuo.ark:/13960/t8x92x07s,"Hatton, Ann Julia (Kemble)","Cambrian pictures, or, Every one has errors",1810,f,1800-1850,-0.2947091158562771
uiuo.ark:/13960/t5fb5nt9h,"Picken, Andrew,",The black watch,1834,m,1800-1850,-0.2940597652069266
njp.32101068169596,"Galt, John,",Eben Erskine;,1833,m,1800-1850,-0.2936452860690432
uiuo.ark:/13960/t88g8zn9s,"Curling, Henry,",Shakespeare,1848,m,1800-1850,-0.2930030791108704
mdp.39015059415706,"James, G. P. R.",The convict;,1847,m,1800-1850,-0.2928572640044255
mdp.39015035820771,"Crosland, Newton,",Toil and trial,1849,f,1800-1850,-0.2928572640044254
mdp.39015064001228,,Sketches of character,1808,u,1800-1850,-0.2928572640044254
njp.32101066458488,"Coxe, Eliza A.",Liberality and prejudice : a tale,1813,f,1800-1850,-0.2925964397999392
uiuo.ark:/13960/t7sn0vg3g,"West,",Alicia de Lacy;,1814,f,1800-1850,-0.29250785799464174
njp.32101067631786,"Brydges, Egerton,",Tragic tales,1820,m,1800-1850,-0.291767939385689
uiuo.ark:/13960/t5x642309,,"Melcombe Lodge; or, traits of family pride!",1819,u,1800-1850,-0.291767939385689
mdp.39015063869740,"Gleig, G. R.",Allan Breck,1834,m,1800-1850,-0.2917679393856889
njp.32101064789645,"Picken, Andrew,",The dominies legacy,1830,m,1800-1850,-0.29132565720966064
mdp.39015064002861,"Bray,",The novels and romances of Anna Eliza Bray,1815,f,1800-1850,-0.29040448009468783
uiuo.ark:/13960/t3st86486,"Meeke, Mary,","What shall be, shall be",1823,f,1800-1850,-0.2892588788894525
uiuo.ark:/13960/t4pk0sb1f,"Grey,",Daughters,1847,f,1800-1850,-0.2887769124664467
uiuo.ark:/13960/t9j399s2p,,"Modern times, or, Anecdotes of the English family",1809,u,1800-1850,-0.2875662587134201
uiuo.ark:/13960/t21c2nd9s,"Warburton, Eliot,",Reginald Hastings,1850,m,1800-1850,-0.286814379014172
uc2.ark:/13960/t0vq2tk41,"Wordboise, Emma Jane.",Lady Clarissa,1800,f,1800-1850,-0.28588558644451273
njp.32101068601986,"Reynolds, George W. M.",The mysteries of the court of London,1850,m,1800-1850,-0.285846971436146
mdp.39015065739024,"Smith, Horace,","Adam Brown, the merchant",1843,m,1800-1850,-0.2852319916732705
nyp.33433074917042,"Martineau, Harriet,",Forest and game-law tales,1845,f,1800-1850,-0.2851585540585244
uiuo.ark:/13960/t7dr36h2b,"Dalton, James,",The maiden's talisman,1834,m,1800-1850,-0.2851585540585242
njp.32101067707578,"Blanchard, Edward Lytton.","The life of George Barnwell; or, The London apprentice of the last century",1830,m,1800-1850,-0.2849968856404499
nyp.33433074915608,"More, Hannah,",Cœlebs in search of a wife,1809,f,1800-1850,-0.2847091158562771
uiuo.ark:/13960/t9d516b21,"Moriarty, Henrietta Maria.",Brighton in an uproar;,1811,f,1800-1850,-0.2844606686513083
uiuo.ark:/13960/t1rf6b62f,"Ollier, Charles,",Ferrers,1842,m,1800-1850,-0.28441499820921834
uiuo.ark:/13960/t09w1328x,"Parker, Emma.",Aretas,1823,f,1800-1850,-0.2835980047451661
njp.32101068163813,,Lavinia Fitz-Aubyn,1816,u,1800-1850,-0.283598004745166
mdp.39015063751476,"Banim, John,",The Boyne water,1826,m,1800-1850,-0.2834187932756319
uiuo.ark:/13960/t7dr3ft5q,"Pisani, Marianna.",The banker-lord,1840,f,1800-1850,-0.2832633327237472
mdp.39015063869765,"Gleig, G. R.",Allan Breck,1834,m,1800-1850,-0.28326333272374693
njp.32101066121854,"Gore,",The diamond and the pearl,1849,f,1800-1850,-0.2830854996201148
nnc1.1002331306,"Neele, Henry,",The romance of history,1833,m,1800-1850,-0.2829627541099155
mdp.39015031644449,"Hook, Theodore Edward,",Maxwell,1830,m,1800-1850,-0.282701947397496
njp.32101073371955,"Corp, Harriet.","Tales characteristic, descriptive, and allegorical",1829,f,1800-1850,-0.2826401503390359
njp.32101067178580,"Trollope, Frances Milton,",Tremordyn cliff,1835,f,1800-1850,-0.2822930084737269
njp.32101066459668,"Gore,",The dowager,1840,f,1800-1850,-0.28158062423616553
uiuo.ark:/13960/t7qn6n28p,"Kelly, Isabella,","Jane de Dunstanville, or, Characters as they are",1813,f,1800-1850,-0.2810727522199138
uiuo.ark:/13960/t50g49r8z,,"The times, a novel",1811,u,1800-1850,-0.2810727522199136
uiuo.ark:/13960/t3st87v62,"Wallace, Ellen.",Constance D'Oyley,1844,f,1800-1850,-0.2810727522199136
uiuo.ark:/13960/t9086wq6c,"Scargill, William Pitt,","Penelope, or, Love's labour lost",1828,m,1800-1850,-0.280223134547866
njp.32101067634392,"Hamilton, Elizabeth,",The cottagers of Glenburnie,1808,f,1800-1850,-0.2798442509914124
hvd.hwadbz,"Scott, Walter,",The Waverley novels,1829,m,1800-1850,-0.2798442509914124
njp.32101063883290,"Norton, Caroline Sheridan,","The wife, and Woman's reward",1835,f,1800-1850,-0.2798442509914123
uiuo.ark:/13960/t4pk1064z,"Phillips, Samuel,",Caleb Stukely,1844,m,1800-1850,-0.2794917245519292
mdp.39015024482492,"Radcliffe, Ann Ward,",The posthumous works of Anne Radcliffe,1833,f,1800-1850,-0.2794241417630131
uiuo.ark:/13960/t9k362g0z,"Bray,","Henry de Pomefrey, or, The eve of St. John",1842,f,1800-1850,-0.27899483014199133
uc1.b3321849,"Disraeli, Benjamin,",Henrietta Temple,1837,m,1800-1850,-0.2788554573196915
mdp.39015063561578,"Ferrier, Susan,",Marriage,1818,f,1800-1850,-0.2785119327576856
uiuo.ark:/13960/t5db8n46x,"Meeke, Mary,","What shall be, shall be",1823,f,1800-1850,-0.2785119327576856
uiuo.ark:/13960/t7br94x31,"Downes, Joseph.",The mountain Decameron,1836,m,1800-1850,-0.2782969021158194
uiuo.ark:/13960/t19k4wg1r,"Merrywhistle, Marmaduke.",Isn't it odd?,1822,m,1800-1850,-0.2780424491896105
uiuo.ark:/13960/t1hh73g5g,"James, G. P. R.",Russell,1847,m,1800-1850,-0.2767091158562771
njp.32101067173037,"Scott, Walter,",Novels and tales of the author of Waverley,1819,m,1800-1850,-0.2762880632246984
mdp.39015020062504,"Colman, George,",Random records;,1830,m,1800-1850,-0.27628806322469823
uiuo.ark:/13960/t0ks7bz5r,"Warren, Samuel,",Now and then,1848,m,1800-1850,-0.27628806322469823
njp.32101068169133,"Fullerton, Georgiana,",Ellen Middleton,1844,f,1800-1850,-0.2757770770213257
mdp.39015062286052,"James, G. P. R.","Morley Ernstein; or, The tenants of the heart",1842,m,1800-1850,-0.27528236426392044
uiuo.ark:/13960/t88g98g66,"Wilks, John,","The Tory baronet, or Tories, Whigs, and Radicals",1841,m,1800-1850,-0.2752509877774596
uc1.b3322563,,"Gretna Green; or, The elopement of Miss D--- with a gallant son of Mars",1821,u,1800-1850,-0.27525098777745943
mdp.39015063617438,"Hook, James,",Percy Mallory,1824,m,1800-1850,-0.2751438984649729
uc1.b3321850,"Disraeli, Benjamin,",Henrietta Temple,1837,m,1800-1850,-0.2751438984649727
uiuo.ark:/13960/t3mw2pv2c,"Bainbridge, Maria.",Rose of Woodlee,1843,f,1800-1850,-0.2737413739207935
mdp.39015056759460,"Hewlett, J.",The parish clerk,1841,m,1800-1850,-0.273496994644156
njp.32101068179009,"Hardy, Elizabeth,","Owen Glendower, or, The prince in Wales",1849,f,1800-1850,-0.2734794174804072
nyp.33433075727093,"Fenton,",Memoirs of an old wig,1815,m,1800-1850,-0.27280828940999624
hvd.32044086801925,"Wilson, Alexander,","Alice Allan ; The country town, et cet",1825,m,1800-1850,-0.2727284395277748
uiuo.ark:/13960/t2z32gn5j,"West,",The infidel father,1802,f,1800-1850,-0.2726160926004632
uiuo.ark:/13960/t47p9n68s,"Reynolds, George W. M.",The mysteries of the court of London,1850,m,1800-1850,-0.2718917491738799
mdp.39015064002713,"Bray,",The novels and romances of Anna Eliza Bray,1815,f,1800-1850,-0.27179941685962183
uc2.ark:/13960/t3vt1jb61,"Robinson, Emma,","The armourer's daughter, or, The border riders",1850,f,1800-1850,-0.2715747874980683
mdp.39015052053991,"Reynolds, George W. M.",The mysteries of the court of London,1850,m,1800-1850,-0.2714793305661905
mdp.39015063556263,"Opie, Amelia Alderson,",New tales,1818,f,1800-1850,-0.2714696792365589
inu.32000002363101,"Marsh-Caldwell, Anne,",The Wilmingtons,1850,f,1800-1850,-0.2713757825229438
njp.32101068170297,"Hort,",Penelope Wedgebone,1850,m,1800-1850,-0.27121513995266283
uiuo.ark:/13960/t6058743b,"West,",The loyalists,1812,f,1800-1850,-0.270350141497303
njp.32101068163862,,Isabella,1823,f,1800-1850,-0.2697091158562773
uiuo.ark:/13960/t5cc1n210,"Scargill, William Pitt,","Penelope, or, Love's labour lost",1828,m,1800-1850,-0.2697091158562772
mdp.39015059376627,,The New British novelist;,1830,u,1800-1850,-0.2697091158562772
uiuo.ark:/13960/t8x92qs9k,"Marsh-Caldwell, Anne,",Emilia Wyndham,1846,f,1800-1850,-0.2697091158562772
nyp.33433074868534,"Hofland,",The affectionate brothers,1816,f,1800-1850,-0.2697091158562772
uc1.b3325611,"Marsh-Caldwell, Anne,",Angela,1848,f,1800-1850,-0.2697091158562772
uiuo.ark:/13960/t2f76rp04,"Harding, Anne Raikes,",Realities,1825,f,1800-1850,-0.2697091158562772
mdp.39015067084635,"Sedley, Charles,",Asmodeus;,1808,m,1800-1850,-0.2697091158562772
